store_number,store_number_padded,store_name,full_address,raw_address_from_public_feed,city,state,postal_code,latitude,longitude,address_present,address_source_url,location_source_url
6585,6585,Cedar Park,"2700 Whitestone Blvd, Cedar Park TX 78613","2700 Whitestone Blvd, Cedar Park TX",Cedar Park,TX,78613,30.532,-97.788,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6586,6586,Spring Cypress,"17928 Spring Cypress Rd, Spring Cypress TX 77429","17928 Spring Cypress Rd, Spring Cypress TX",Cypress,TX,77429,29.973,-95.693,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6587,6587,Victoria,"6708 Ne Zac Lentz Pkwy, Victoria TX 77904","6708 Ne Zac Lentz Pkwy, Victoria TX",Victoria,TX,77904,28.866,-96.99,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6588,6588,Wichita Falls,"3705 Kell Blvd, Wichita Falls TX 76308","3705 Kell Blvd, Wichita Falls TX",Wichita Falls,TX,76308,33.878,-98.541,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6589,6589,Wylie,"951 Westgate Way, Wylie TX 75098","951 Westgate Way, Wylie TX",Wylie,TX,75098,33.005,-96.553,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6601,6601,Modesto,"1617 N Carpenter Rd, Modesto CA 95351","1617 N Carpenter Rd, Modesto CA",Modesto,CA,95351,37.659,-121.033,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6603,6603,East Palo Alto,"1781 E Bayshore Rd, E Palo Alto CA 94303","1781 E Bayshore Rd, E Palo Alto CA",East Palo Alto,CA,94303,37.459,-122.136,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6604,6604,San Ramon,"2750 Crow Canyon Rd, San Ramon CA 94583","2750 Crow Canyon Rd, San Ramon CA",San Ramon,CA,94583,37.776,-121.984,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6609,6609,Chico,"2580 Notre Dame Blvd, Chico CA 95928","2580 Notre Dame Blvd, Chico CA",Chico,CA,95928,39.713,-121.796,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6610,6610,Alhambra,"500 S Marengo Ave, Alhambra CA 91803","500 S Marengo Ave, Alhambra CA",Alhambra,CA,91803,34.085,-118.141,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6611,6611,Marina Del Rey,"12975 W Jefferson Blvd, Marina Del Rey CA 90066","12975 W Jefferson Blvd, Marina Del Rey CA",Los Angeles,CA,90066,33.977,-118.424,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6612,6612,Escondido,"1550 W Valley Pkwy, Escondido CA 92029","1550 W Valley Pkwy, Escondido CA",Escondido,CA,92029,33.111,-117.106,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6613,6613,North Hollywood,"11600 Sherman Way, N Hollywood CA 91605","11600 Sherman Way, N Hollywood CA",North Hollywood,CA,91605,34.201,-118.384,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6614,6614,Lakewood,"5000 Hardwick St, Lakewood, CA CA 90712","5000 Hardwick St, Lakewood, CA CA",Lakewood,CA,90712,33.849,-118.135,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6615,6615,Visalia,"3500 S Demaree St, Visalia CA 93277","3500 S Demaree St, Visalia CA",Visalia,CA,93277,36.3,-119.329,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6616,6616,Sunset,"5600 Sunset Blvd, Sunset CA 90028","5600 Sunset Blvd, Sunset CA",Los Angeles,CA,90028,34.098,-118.313,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6617,6617,Glendora,"1305 S Lone Hill Ave, Glendora CA 91740","1305 S Lone Hill Ave, Glendora CA",Glendora,CA,91740,34.115,-117.831,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6618,6618,Merced,"1735 Hwy 140, Merced CA 95341","1735 Hwy 140, Merced CA",Merced,CA,95341,37.304,-120.507,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6619,6619,Riverside,"3323 Madison St, Riverside CA 92504","3323 Madison St, Riverside CA",Riverside,CA,92504,33.936,-117.402,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6620,6620,Power Inn,"8000 Folsom Blvd, Power Inn CA 95826","8000 Folsom Blvd, Power Inn CA",Sacramento,CA,95826,38.549,-121.411,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6621,6621,Capitol Expressway,"635 W Capitol Expy, Capitol Expressway CA 95136","635 W Capitol Expy, Capitol Expressway CA",San Jose,CA,95136,37.276,-121.859,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6623,6623,Goleta,"6975 Market Place Dr, Goleta CA 93117","6975 Market Place Dr, Goleta CA",Goleta,CA,93117,34.428,-119.872,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6627,6627,Downey,"7121 Firestone Blvd, Downey CA 90241","7121 Firestone Blvd, Downey CA",Downey,CA,90241,33.95,-118.156,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6628,6628,Laguna Hills,"24332 El Toro Rd, Laguna Hills CA 92637","24332 El Toro Rd, Laguna Hills CA",Laguna Woods,CA,92637,33.607,-117.731,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6629,6629,Monrovia,"1625 S Mountain Ave, Monrovia CA 91016","1625 S Mountain Ave, Monrovia CA",Monrovia,CA,91016,34.134,-117.99,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6630,6630,La Quinta,"79900 Hwy 111, La Quinta CA 92253","79900 Hwy 111, La Quinta CA",La Quinta,CA,92253,33.709,-116.27,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6632,6632,Woodland Hills,"6345 Variel Ave, Woodland Hills CA 91367","6345 Variel Ave, Woodland Hills CA",Woodland Hills,CA,91367,34.186,-118.594,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6634,6634,Fairmount Ave,"5920 Fairmount Ave, Fairmount Ave CA 92120","5920 Fairmount Ave, Fairmount Ave CA",San Diego,CA,92120,32.782,-117.102,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6635,6635,Bollinger,"975 De Anza Blvd, Bollinger CA 95129","975 De Anza Blvd, Bollinger CA",San Jose,CA,95129,37.311,-122.034,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6636,6636,Fremont,"43900 Ice House Ter, Fremont CA 94538","43900 Ice House Ter, Fremont CA",Fremont,CA,94538,37.511,-121.946,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6637,6637,Hemet,"3400 W Florida Ave, Hemet CA 92545","3400 W Florida Ave, Hemet CA",Hemet,CA,92545,33.749,-117.008,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6638,6638,Santa Maria,"2120 S Bradley Rd, Santa Maria CA 93455","2120 S Bradley Rd, Santa Maria CA",Santa Maria,CA,93455,34.922,-120.419,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6639,6639,Garden Grove,"10801 Garden Grove Blvd, Garden Grove CA 92843","10801 Garden Grove Blvd, Garden Grove CA",Garden Grove,CA,92843,33.775,-117.944,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6640,6640,Simi Valley,"575 Cochran St, Simi Valley CA 93065","575 Cochran St, Simi Valley CA",Simi Valley,CA,93065,34.281,-118.787,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6643,6643,Anaheim Hills,,,Anaheim,CA,0,33.871,-117.749,no,,https://simplemaps.com/data/business/home-depot
6644,6644,Panorama City,"7870 Van Nuys Blvd, Panorama City CA 91402","7870 Van Nuys Blvd, Panorama City CA",Panorama City,CA,91402,34.214,-118.446,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6645,6645,Pomona ,"2707 S Towne Ave, Pomona CA 91766","2707 S Towne Ave, Pomona CA",Pomona,CA,91766,34.023,-117.742,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6646,6646,Huntington Beach II,"7100 Warner Ave, Huntington Beach II CA 92647","7100 Warner Ave, Huntington Beach II CA",Huntington Beach,CA,92647,33.715,-118.005,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6647,6647,Anaheim,"800 N Brookhurst St, Anaheim CA 92801","800 N Brookhurst St, Anaheim CA",Anaheim,CA,92801,33.841,-117.959,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6649,6649,Truxel Rd,"3611 Truxel Rd, Truxel Rd CA 95834","3611 Truxel Rd, Truxel Rd CA",Sacramento,CA,95834,38.633,-121.506,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6650,6650,Cypress,"5800 Lincoln Ave, Cypress CA 90630","5800 Lincoln Ave, Cypress CA",Cypress,CA,90630,33.831,-118.031,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6651,6651,Lancaster,"44226 20th St West, Lancaster CA 93534","44226 20th St West, Lancaster CA",Lancaster,CA,93534,34.687,-118.165,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6652,6652,Napa,"225 Soscal Ave, Napa CA 94559","225 Soscal Ave, Napa CA",Napa,CA,94559,38.284,-122.277,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6654,6654,Burbank,,,Burbank,CA,0,34.169,-118.3,no,,https://simplemaps.com/data/business/home-depot
6655,6655,The Home Depot Pro,"91 Colma Blvd, The Home Depot Pro CA 94014","91 Colma Blvd, The Home Depot Pro CA",Colma,CA,94014,37.678,-122.465,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6656,6656,San Marcos,"550 San Marcos Blvd, San Marcos CA 92069","550 San Marcos Blvd, San Marcos CA",San Marcos,CA,92069,33.14,-117.173,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6657,6657,La Habra,"600 S Harbor Blvd, La Habra CA 90631","600 S Harbor Blvd, La Habra CA",La Habra,CA,90631,33.926,-117.932,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6660,6660,Lodi,"2960 Reynolds Ranch Parkway, Lodi, CA CA 95240","2960 Reynolds Ranch Parkway, Lodi, CA CA",Lodi,CA,95240,38.098,-121.263,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6661,6661,Van Nuys,"16800 Roscoe Blvd, Van Nuys CA 91406","16800 Roscoe Blvd, Van Nuys CA",Van Nuys,CA,91406,34.22,-118.498,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6662,6662,Thousand Oaks,"2745 Teller Rd, Thousand Oaks CA 91320","2745 Teller Rd, Thousand Oaks CA",Thousand Oaks,CA,91320,34.193,-118.935,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6663,6663,Baldwin Park,"3200 Puente Ave, Baldwin Park CA 91706","3200 Puente Ave, Baldwin Park CA",Baldwin Park,CA,91706,34.072,-117.958,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6664,6664,Costa Mesa,"2300 Harbor Blvd, Ste F, Costa Mesa CA 92626","2300 Harbor Blvd, Ste F, Costa Mesa CA",Costa Mesa,CA,92626,33.658,-117.919,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6665,6665,South Corona,"1355 E Ontario Ave, S Corona CA 92881","1355 E Ontario Ave, S Corona CA",Corona,CA,92881,33.849,-117.539,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6667,6667,Windsor,"6280 Hembree Ln, Windsor CA 95492","6280 Hembree Ln, Windsor CA",Windsor,CA,95492,38.527,-122.786,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6668,6668,Lake Forest,"20021 Lake Forest Dr, Lake Forest CA 92630","20021 Lake Forest Dr, Lake Forest CA",Lake Forest,CA,92630,33.671,-117.663,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6669,6669,Antelope,"5859 Antelope Rd, Antelope CA 95842","5859 Antelope Rd, Antelope CA",Sacramento,CA,95842,38.705,-121.329,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6670,6670,Carson,"110 E Sepulveda Blvd, Carson CA 90745","110 E Sepulveda Blvd, Carson CA",Carson,CA,90745,33.807,-118.274,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6672,6672,East San Jose,"2855 Story Road, East San Jose CA 95127","2855 Story Road, East San Jose CA",San Jose,CA,95127,37.355,-121.825,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6673,6673,El Monte,,,El Monte,CA,0,34.089,-118.054,no,,https://simplemaps.com/data/business/home-depot
6674,6674,Elk Grove,"9150 W Stockton Blvd, Elk Grove CA 95758","9150 W Stockton Blvd, Elk Grove CA",Elk Grove,CA,95758,38.425,-121.402,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6675,6675,Folsom,"2675 E Bidwell St, Folsom CA 95630","2675 E Bidwell St, Folsom CA",Folsom,CA,95630,38.656,-121.128,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6677,6677,Gilroy,"8850 San Ysidro Ave, Gilroy CA 95020","8850 San Ysidro Ave, Gilroy CA",Gilroy,CA,95020,37.028,-121.566,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6678,6678,Livermore,,,Livermore,CA,0,37.699,-121.769,no,,https://simplemaps.com/data/business/home-depot
6679,6679,Mira Mesa,"10604 Westview Pky, Mira Mesa CA 92126","10604 Westview Pky, Mira Mesa CA",San Diego,CA,92126,32.914,-117.121,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6680,6680,North Santa Ana,"1750 E Edinger Ave, N Santa Ana CA 92705","1750 E Edinger Ave, N Santa Ana CA",Santa Ana,CA,92705,33.726,-117.844,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6681,6681,Lompoc,"1701 East Ocean Avenue, Lompoc CA 93436","1701 East Ocean Avenue, Lompoc CA",Lompoc,CA,93436,34.641,-120.438,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6682,6682,Redding,"1200 Churn Creek Rd, Redding CA 96003","1200 Churn Creek Rd, Redding CA",Redding,CA,96003,40.591,-122.352,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6683,6683,Rialto,,,Rialto,CA,0,34.106,-117.4,no,,https://simplemaps.com/data/business/home-depot
6684,6684,Whittier,"12322 Washington Blvd, Whittier CA 90606","12322 Washington Blvd, Whittier CA",Whittier,CA,90606,33.965,-118.049,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6687,6687,SW Bakersfield,"4700 Gosford Rd, Sw Bakersfield CA 93313","4700 Gosford Rd, Sw Bakersfield CA",Bakersfield,CA,93313,35.312,-119.09,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6688,6688,Stanford Ranch,"10001 Fairway Dr, Stanford Ranch CA 95678","10001 Fairway Dr, Stanford Ranch CA",Roseville,CA,95678,38.783,-121.274,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6689,6689,Cypress Park,"2055 N Figueroa St, Cypress Park CA 90065","2055 N Figueroa St, Cypress Park CA",Los Angeles,CA,90065,34.084,-118.225,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6701,6701,Elk Grove Village,"600 Meacham Rd, Elk Grove Village IL 60007","600 Meacham Rd, Elk Grove Village IL",Elk Grove Village,IL,60007,42.009,-88.048,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6804,6804,Skillman,,,Dallas,TX,0,32.861,-96.75,no,,https://simplemaps.com/data/business/home-depot
6806,6806,Little York,"10600 Eastex Freeway, Little York TX 77093","10600 Eastex Freeway, Little York TX",Houston,TX,77093,29.867,-95.329,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6807,6807,San Angelo,"4363 Houston Harte Exwy, San Angelo TX 76901","4363 Houston Harte Exwy, San Angelo TX",San Angelo,TX,76901,31.442,-100.495,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6808,6808,Pflugerville,"1517 Town Center Dr, Pflugerville TX 78660","1517 Town Center Dr, Pflugerville TX",Pflugerville,TX,78660,30.465,-97.6,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6809,6809,West Mckinney,"252 N Custer Rd, W Mckinney TX 75071","252 N Custer Rd, W Mckinney TX",Mckinney,TX,75071,33.205,-96.73,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6814,6814,N Fort Worth,,,Fort Worth,TX,0,32.87,-97.313,no,,https://simplemaps.com/data/business/home-depot
6816,6816,Oak Cliff,"2610 Fort Worth Ave, Oak Cliff TX 75211","2610 Fort Worth Ave, Oak Cliff TX",Dallas,TX,75211,32.757,-96.865,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6817,6817,Corsicana,"2290 S I-45, Corsicana TX 75109","2290 S I-45, Corsicana TX",Corsicana,TX,75109,32.066,-96.45,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6818,6818,Culebra,"5638 W Loop 1604 North, Culebra TX 78251","5638 W Loop 1604 North, Culebra TX",San Antonio,TX,78251,29.489,-98.704,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6819,6819,West Woodlands,,,Magnolia,TX,0,30.222,-95.56,no,,https://simplemaps.com/data/business/home-depot
6820,6820,Brownwood,"100 Market Place Blvd, Brownwood TX 76801","100 Market Place Blvd, Brownwood TX",Brownwood,TX,76801,31.732,-98.979,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
6821,6821,Allen Park,"3163 Fairlane Drive, Allen Park MI 48101","3163 Fairlane Drive, Allen Park MI",Allen Park,MI,48101,42.282,-83.202,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
